name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway
Black Canyon Freeway,2147,138739258,994,2034,1,248.262471,3,55,,motorway,1,"LINESTRING (-112.1080272 33.4544933, -112.1080498 33.4555657, -112.1080232 33.4567256)",0
,2174,148003121,774,1467,1,167.728001,2,59,,motorway,1,"LINESTRING (-112.0666925 33.4616389, -112.0665076 33.4615849, -112.0660535 33.4615099, -112.0657371 33.4614602, -112.0656332 33.4614378, -112.0655538 33.4614125, -112.0654828 33.4613897, -112.0654394 33.4613677, -112.0654044 33.4613414, -112.065381 33.4613093, -112.0653642 33.4612743, -112.0653471 33.4612187, -112.0653304 33.4611511, -112.0653145 33.4610697, -112.0653007 33.4609699)",0
,2177,148642363,789,790,1,105.0542827,1,59,,motorway,1,"LINESTRING (-112.0363848 33.4515388, -112.0363936 33.4518141, -112.0364132 33.4520241, -112.036434 33.4522287, -112.0364904 33.4524777)",0
,2203,181550708,820,870,1,432.0820656,1,35,,motorway,1,"LINESTRING (-112.0366056 33.4587397, -112.0365338 33.459062, -112.0365151 33.4592059, -112.0364964 33.4593154, -112.0364686 33.4594816, -112.0364373 33.4596105, -112.0363815 33.4597868, -112.0363291 33.4599143, -112.0362622 33.4600401, -112.0361851 33.4601684, -112.0361079 33.4602766, -112.0360105 33.4603896, -112.0359253 33.46048, -112.0358229 33.4605733, -112.0357127 33.4606694, -112.035609 33.4607438, -112.0355067 33.4608136, -112.035391 33.4608822, -112.0351488 33.4609944, -112.0349147 33.4610932, -112.0347444 33.4611563, -112.0343632 33.4612974, -112.0342668 33.4613331, -112.0340508 33.4614007, -112.0338348 33.4614572)",0
,2204,181550710,1871,1828,1,59.80949178,3,59,,motorway,1,"LINESTRING (-112.0379384 33.4499095, -112.0379805 33.4497543, -112.038006 33.4496138, -112.0380478 33.4494084, -112.0380488 33.4493801)",0
,2205,181550744,1317,1319,1,101.1353156,2,45,,motorway,1,"LINESTRING (-112.0389339 33.4471663, -112.0388317 33.4471335, -112.0384455 33.4471357, -112.0383283 33.4471111, -112.0382558 33.4470774, -112.0381853 33.446997, -112.0381573 33.4469278, -112.0381391 33.446872, -112.03812 33.446778)",0
,2206,181550752,1364,1320,1,54.23743517,1,45,,motorway,1,"LINESTRING (-112.0361067 33.448352, -112.0363319 33.448445, -112.0363962 33.4484801, -112.0364829 33.4485568, -112.036548 33.4486508)",0
,2207,181550754,1203,1200,1,108.1877764,1,45,,motorway,1,"LINESTRING (-112.038067 33.4488899, -112.038156 33.4486099, -112.0382343 33.448509, -112.0383569 33.4484444, -112.0388777 33.4483631)",0
,2208,181550771,898,1320,1,33.06131956,2,45,,motorway,1,"LINESTRING (-112.0365479 33.4483535, -112.0365456 33.448462, -112.036548 33.4486508)",0
,2209,181550771,1320,850,1,289.5117949,2,45,,motorway,1,"LINESTRING (-112.036548 33.4486508, -112.0365899 33.4492366, -112.0365907 33.4495833, -112.0365874 33.4498567, -112.0365626 33.4501459, -112.0365435 33.4503258, -112.0364267 33.4512468)",0
,2210,184111094,1356,759,1,80.62955262,2,59,,motorway,1,"LINESTRING (-112.037309 33.4659066, -112.0374948 33.4659487, -112.0375658 33.4659905, -112.0376027 33.466035, -112.0376321 33.4660847, -112.0376516 33.46615, -112.0376562 33.4661988, -112.0376551 33.4662816, -112.0376718 33.4664645)",0
,2211,184111094,759,760,1,127.6216848,2,59,,motorway,1,"LINESTRING (-112.0376718 33.4664645, -112.0376603 33.4668242, -112.0376826 33.4670881, -112.0377355 33.4673818, -112.0377936 33.4676029)",0
,2216,202625716,788,1378,1,85.23767667,1,45,,motorway,1,"LINESTRING (-112.0365754 33.4466282, -112.0365127 33.446812, -112.0364915 33.4469849, -112.0364304 33.4470846, -112.0363693 33.4471312, -112.0362498 33.4471777, -112.0361249 33.4472147)",0
,2245,218953043,1410,740,1,152.5653392,1,59,,motorway,1,"LINESTRING (-112.0825434 33.459788, -112.0825092 33.4598937, -112.0825079 33.4600627, -112.0825052 33.4601824, -112.0824945 33.4602384, -112.0824836 33.4602652, -112.0824583 33.4603111, -112.0824251 33.4603487, -112.0823859 33.4603849, -112.0823376 33.4604095, -112.0822652 33.4604308, -112.0821458 33.4604576, -112.0817247 33.4605494, -112.0815436 33.4606165)",0
,2317,291977839,1011,1014,1,567.2554025,2,45,,motorway,1,"LINESTRING (-112.1020996 33.4621112, -112.1055329 33.462288, -112.1059727 33.4623328, -112.1063938 33.4623955, -112.1067479 33.462485, -112.1070483 33.4625991, -112.107375 33.4627546, -112.1076395 33.4629149, -112.1079308 33.4631451)",0
,2319,292838048,1443,1439,1,14.43003319,1,59,,motorway,1,"LINESTRING (-112.0301792 33.4619754, -112.0302036 33.4620161, -112.030222 33.4620442, -112.0302419 33.4620705, -112.0302552 33.4620885)",0
,2320,292838052,1441,1444,1,16.23406939,1,59,,motorway,1,"LINESTRING (-112.0303331 33.4622737, -112.0302933 33.4622024, -112.0302531 33.462144)",0
South 7th Street,2321,294423286,1446,1448,1,179.4748557,3,35,,primary,3,"LINESTRING (-112.0651764 33.446536, -112.0651748 33.4461977, -112.0651703 33.4459894, -112.0651657 33.4457795, -112.0651684 33.4455266, -112.0651737 33.4453453, -112.0651912 33.4451569, -112.0652274 33.4449246)",0
South 7th Street,2322,294423287,1449,1447,1,185.771493,3,35,,primary,3,"LINESTRING (-112.0650973 33.4448793, -112.0650691 33.4450946, -112.0650436 33.445318, -112.0650356 33.4454456, -112.0650259 33.4456402, -112.0650262 33.4459585, -112.0650215 33.4462314, -112.0650074 33.4465471)",0
South 7th Street,2323,294423447,1459,1457,1,18.42506261,4,35,,primary,3,"LINESTRING (-112.0652155 33.4483865, -112.0652153 33.4483415, -112.065215 33.4482208)",0
South 7th Street,2324,294423447,1457,1619,1,13.71046113,4,35,,primary,3,"LINESTRING (-112.065215 33.4482208, -112.0652146 33.4481216, -112.0652144 33.4480975)",0
South 7th Street,2325,294423570,1461,1460,1,49.94635707,3,35,,primary,3,"LINESTRING (-112.0650131 33.448391, -112.0650145 33.4484588, -112.0650189 33.4486721, -112.0650195 33.4487001, -112.0651056 33.4488203)",0
North 7th Street,2326,294428451,1458,1391,1,98.66668872,3,35,,primary,3,"LINESTRING (-112.0651239 33.4495123, -112.0651312 33.4498408, -112.0651332 33.4499292, -112.0651406 33.4503173, -112.0651421 33.4503995)",1
North 7th Street,2327,294428451,1391,1458,1,98.66668872,4,35,,primary,3,"LINESTRING (-112.0651421 33.4503995, -112.0651406 33.4503173, -112.0651332 33.4499292, -112.0651312 33.4498408, -112.0651239 33.4495123)",1
North 7th Street,2328,295326507,1665,1463,1,63.71197976,4,35,,primary,3,"LINESTRING (-112.0653225 33.4592143, -112.0653227 33.4590714, -112.0653232 33.4587528, -112.065251 33.458659)",0
,2329,295326531,1464,738,1,170.7812723,1,59,,motorway,1,"LINESTRING (-112.0651113 33.4607326, -112.065051 33.4608611, -112.0650302 33.4609705, -112.0650253 33.4610767, -112.0650102 33.4611714, -112.064958 33.4612714, -112.0648547 33.4613592, -112.0647484 33.4614182, -112.0646426 33.4614552, -112.0645463 33.4614712, -112.0644036 33.4614771, -112.0642817 33.4614822, -112.0640051 33.4614914, -112.0638684 33.461518)",0
North 7th Street,2330,295326995,1529,1470,1,28.36685115,3,35,,primary,3,"LINESTRING (-112.0652807 33.4621377, -112.0652833 33.4618826)",0
North 7th Street,2331,295328649,1471,1525,1,24.17648409,3,35,,primary,3,"LINESTRING (-112.0650827 33.4618833, -112.0650788 33.4621007)",0
North 7th Street,2332,295328650,1375,1853,1,49.02599147,3,35,,primary,3,"LINESTRING (-112.0650331 33.4639365, -112.0650318 33.4643774)",0
North 7th Street,2333,295328650,1853,1670,1,55.47540901,3,35,,primary,3,"LINESTRING (-112.0650318 33.4643774, -112.0650309 33.4646728, -112.06503 33.4648763)",0
North 7th Street,2346,295328652,1427,2032,1,83.48628686,3,35,,primary,3,"LINESTRING (-112.0651883 33.4657204, -112.0651887 33.4655636, -112.0651899 33.4653469, -112.0651893 33.4651735, -112.0651913 33.4649696)",0
North 7th Street,2347,295328652,2032,2031,1,16.33531861,3,35,,primary,3,"LINESTRING (-112.0651913 33.4649696, -112.0651924 33.4649034, -112.065192 33.4648227)",0
North 7th Street,2348,295328652,2031,1475,1,26.59782645,3,35,,primary,3,"LINESTRING (-112.065192 33.4648227, -112.065192 33.4645835)",0
,2349,295328845,1376,735,1,195.7672382,1,59,,motorway,1,"LINESTRING (-112.0652302 33.4639347, -112.065305 33.4637533, -112.0653114 33.4635935, -112.0653213 33.4634095, -112.0653401 33.46334, -112.0653588 33.463304, -112.0653892 33.4632699, -112.0654277 33.463228, -112.0654814 33.463189, -112.0655638 33.4631367, -112.0656355 33.4631053, -112.0657242 33.4630848, -112.0658433 33.4630712, -112.0659844 33.4630651, -112.0662437 33.4630516, -112.0664574 33.4630405, -112.0665938 33.4630221)",0
North 7th Street,2350,295328868,1476,300,1,81.8517708,3,35,,primary,3,"LINESTRING (-112.0650984 33.466417, -112.0651005 33.4665183, -112.0651026 33.4666194, -112.0651137 33.467153)",1
North 7th Street,2351,295328868,300,1476,1,81.8517708,2,35,,primary,3,"LINESTRING (-112.0651137 33.467153, -112.0651026 33.4666194, -112.0651005 33.4665183, -112.0650984 33.466417)",1
,2374,299404106,1481,746,1,86.34028318,1,45,,motorway,1,"LINESTRING (-112.0384297 33.4645924, -112.0385096 33.4643357, -112.038706 33.4638514)",0
,2375,299404108,1480,878,1,86.99486241,1,45,,motorway,1,"LINESTRING (-112.0384112 33.4645892, -112.0384925 33.4642212, -112.038638 33.4638315)",0
Grand Avenue,2376,303006689,493,1485,1,83.28772927,3,45,,primary,3,"LINESTRING (-112.0999836 33.4658673, -112.1002518 33.4661023, -112.1006027 33.4664098)",1
Grand Avenue,2377,303006689,1485,493,1,83.28772927,5,45,,primary,3,"LINESTRING (-112.1006027 33.4664098, -112.1002518 33.4661023, -112.0999836 33.4658673)",1
Grand Avenue,2378,303006689,1485,1483,1,20.6231331,3,45,,primary,3,"LINESTRING (-112.1006027 33.4664098, -112.1006211 33.4664271, -112.1007503 33.4665485)",1
Grand Avenue,2379,303006689,1483,1485,1,20.6231331,5,45,,primary,3,"LINESTRING (-112.1007503 33.4665485, -112.1006211 33.4664271, -112.1006027 33.4664098)",1
,2380,303009250,1485,1119,1,82.08973194,1,45,,primary,3,"LINESTRING (-112.1006027 33.4664098, -112.1005456 33.4662505, -112.1005172 33.4661547, -112.1005091 33.466101, -112.1005156 33.4660433, -112.1005601 33.4660003, -112.1006379 33.4659578, -112.1007291 33.4659198, -112.1008904 33.4658751)",0
North 19th Avenue,2381,303010642,1976,11,1,53.06831332,3,35,,primary,3,"LINESTRING (-112.0999557 33.4605835, -112.09995 33.46087, -112.0999471 33.4610607)",0
North 19th Avenue,2382,303010646,1978,491,1,62.89186244,3,35,,primary,3,"LINESTRING (-112.1000225 33.4625916, -112.1000226 33.4627345, -112.1000226 33.4627798, -112.1000229 33.4631572)",1
North 19th Avenue,2383,303010646,491,1978,1,62.89186244,2,35,,primary,3,"LINESTRING (-112.1000229 33.4631572, -112.1000226 33.4627798, -112.1000226 33.4627345, -112.1000225 33.4625916)",1
North 19th Avenue,2384,303010646,491,492,1,94.41641609,3,35,,primary,3,"LINESTRING (-112.1000229 33.4631572, -112.1000208 33.4635792, -112.1000187 33.4640063)",1
North 19th Avenue,2385,303010646,492,491,1,94.41641609,2,35,,primary,3,"LINESTRING (-112.1000187 33.4640063, -112.1000208 33.4635792, -112.1000229 33.4631572)",1
North 19th Avenue,2386,303010646,492,1740,1,63.66948706,3,35,,primary,3,"LINESTRING (-112.1000187 33.4640063, -112.1000087 33.4644696, -112.1000063 33.4645788)",1
North 19th Avenue,2387,303010646,1740,492,1,63.66948706,2,35,,primary,3,"LINESTRING (-112.1000063 33.4645788, -112.1000087 33.4644696, -112.1000187 33.4640063)",1
North 19th Avenue,2388,303010653,1924,1486,1,102.251945,3,35,,primary,3,"LINESTRING (-112.100022 33.4621355, -112.1000913 33.4620395, -112.100096 33.461232)",0
,2399,303261033,1891,1375,1,52.33444447,1,39,,primary,3,"LINESTRING (-112.0652039 33.4643484, -112.0651625 33.4643152, -112.0651422 33.4642808, -112.06513 33.4641468, -112.0651199 33.4640501, -112.0651097 33.4639908, -112.0650914 33.4639603, -112.065069 33.4639382, -112.0650331 33.4639365)",0
East Washington Street,2400,305217633,1219,1294,1,15.03043138,4,39,,primary,3,"LINESTRING (-112.0300241 33.4483157, -112.0301861 33.4483164)",0
East Washington Street,2401,305217802,1364,898,1,40.93450801,5,39,,primary,3,"LINESTRING (-112.0361067 33.448352, -112.0364224 33.448353, -112.0365479 33.4483535)",0
East Jefferson Street,2402,305217804,1137,900,1,115.1370287,3,39,,primary,3,"LINESTRING (-112.035846 33.4472231, -112.0357605 33.447227, -112.0355638 33.4472359, -112.0352333 33.4472404, -112.0347266 33.4472299, -112.0346057 33.4472271)",0
,2403,305217805,1491,1324,1,176.8575196,1,45,,motorway,1,"LINESTRING (-112.0365617 33.4446653, -112.0365176 33.445782, -112.0365216 33.4462552)",0
East Jefferson Street,2404,305218630,943,1317,1,5.790566364,5,39,,primary,3,"LINESTRING (-112.0389963 33.4471653, -112.0389339 33.4471663)",0
East Jefferson Street,2405,305218631,1172,1173,1,84.82370516,1,39,,primary,3,"LINESTRING (-112.0389981 33.4473392, -112.0382192 33.4473644, -112.0380845 33.4473677)",0
East Jefferson Street,2406,305218632,1493,1171,1,114.7388788,1,39,,primary,3,"LINESTRING (-112.0358427 33.4473606, -112.0348992 33.4473474, -112.0347286 33.447345, -112.0346062 33.4473433)",0
East Washington Street,2407,305218633,910,911,1,200.584322,3,39,,primary,3,"LINESTRING (-112.05208 33.4483363, -112.0521992 33.4483358, -112.0526434 33.4483355, -112.0527182 33.4483354, -112.053149 33.448335, -112.0542419 33.4483261)",0
East Washington Street,2408,305218634,1190,1186,1,207.7547053,1,39,,primary,3,"LINESTRING (-112.038993 33.4482179, -112.0412322 33.4482074)",0
East Washington Street,2409,305218634,1186,1191,1,14.21312816,1,39,,primary,3,"LINESTRING (-112.0412322 33.4482074, -112.0413851 33.4482153)",0
East Washington Street,2410,305218634,1191,1192,1,187.0523554,1,39,,primary,3,"LINESTRING (-112.0413851 33.4482153, -112.0417859 33.4482153, -112.0424176 33.4482153, -112.0432828 33.4482153, -112.0434012 33.4482153)",0
East Washington Street,2411,305218635,1194,1190,1,86.19208057,1,39,,primary,3,"LINESTRING (-112.038064 33.4482173, -112.0382158 33.448217, -112.038993 33.4482179)",0
East Washington Street,2412,305218636,1184,1183,1,63.58204002,1,39,,primary,3,"LINESTRING (-112.0358658 33.4482005, -112.0364131 33.4481988, -112.0365511 33.4481986)",0
East Jefferson Street,2413,305218637,1817,1174,1,113.1029517,1,39,,primary,3,"LINESTRING (-112.0377873 33.4473673, -112.0368745 33.4473666, -112.0365683 33.4473708)",0
East Jefferson Street,2414,305219569,1128,1129,1,29.82812877,1,39,,primary,3,"LINESTRING (-112.0301892 33.4472799, -112.0300244 33.4472871, -112.029868 33.4472833)",0
East Jefferson Street,2415,305219570,902,1127,1,17.22969295,3,39,,primary,3,"LINESTRING (-112.0301847 33.4471217, -112.029999 33.4471207)",0
East Washington Street,2418,305219572,897,1824,1,74.27131645,3,39,,primary,3,"LINESTRING (-112.0346079 33.4483459, -112.0347272 33.4483459, -112.0351069 33.4483487, -112.0354084 33.4483497)",0
East Washington Street,2419,305219573,1179,1184,1,116.4676167,1,39,,primary,3,"LINESTRING (-112.0346105 33.4481949, -112.0347293 33.4481951, -112.035211 33.4481974, -112.0358658 33.4482005)",0
East Washington Street,2420,305219575,1130,1177,1,207.7125053,1,39,,primary,3,"LINESTRING (-112.0301869 33.4481683, -112.0303459 33.4481769, -112.0305549 33.4481869, -112.031454 33.4481917, -112.0322543 33.4481878, -112.0324249 33.4481919)",0
East Washington Street,2421,305219575,1177,1181,1,17.63026406,1,39,,primary,3,"LINESTRING (-112.0324249 33.4481919, -112.0326149 33.4481944)",0
East Washington Street,2422,305219575,1181,1179,1,185.1533559,1,39,,primary,3,"LINESTRING (-112.0326149 33.4481944, -112.0328012 33.4481962, -112.0339581 33.4481983, -112.0344958 33.4481948, -112.0346105 33.4481949)",0
East Washington Street,2423,305219577,1996,1130,1,32.14185046,1,39,,primary,3,"LINESTRING (-112.0298409 33.4481543, -112.0300211 33.4481598, -112.0301869 33.4481683)",0
East Jefferson Street,2424,305219578,1152,902,1,96.79821923,4,39,,primary,3,"LINESTRING (-112.0312276 33.4471457, -112.0310895 33.4471423, -112.0303643 33.4471246, -112.0301847 33.4471217)",0
East Jefferson Street,2425,305219810,1171,1164,1,203.358361,1,39,,primary,3,"LINESTRING (-112.0346062 33.4473433, -112.0344959 33.4473416, -112.0335233 33.4473263, -112.0324148 33.4473072)",0
East Jefferson Street,2426,305219810,1164,1161,1,32.20996392,1,39,,primary,3,"LINESTRING (-112.0324148 33.4473072, -112.0320678 33.4472983)",0
East Jefferson Street,2427,305219810,1161,1816,1,20.60277276,1,39,,primary,3,"LINESTRING (-112.0320678 33.4472983, -112.0318458 33.447294)",0
East Jefferson Street,2436,305220077,1168,1169,1,204.04234,1,39,,primary,3,"LINESTRING (-112.0477675 33.4473072, -112.0475561 33.4473072, -112.0474411 33.4473108, -112.0459789 33.4473163, -112.0455684 33.4473178)",0
East Jefferson Street,2437,305220077,1169,1165,1,30.52479652,1,39,,primary,3,"LINESTRING (-112.0455684 33.4473178, -112.0452395 33.447311)",0
East Jefferson Street,2438,305220077,1165,1167,1,170.6788381,1,39,,primary,3,"LINESTRING (-112.0452395 33.447311, -112.0435274 33.4473133, -112.0433999 33.4473136)",0
East Washington Street,2439,305220078,1188,1189,1,197.8714608,1,39,,primary,3,"LINESTRING (-112.0477833 33.4482133, -112.0479475 33.448213, -112.0485524 33.448213, -112.0488965 33.448213, -112.0492325 33.4482131, -112.0498028 33.4482131, -112.049916 33.4482118)",0
East Washington Street,2440,305220079,1192,1193,1,201.3497859,1,39,,primary,3,"LINESTRING (-112.0434012 33.4482153, -112.0435156 33.4482164, -112.0444821 33.4482259, -112.0455713 33.4482195)",0
East Washington Street,2441,305220079,1193,1196,1,30.79887681,1,39,,primary,3,"LINESTRING (-112.0455713 33.4482195, -112.0459032 33.4482247)",0
East Washington Street,2442,305220079,1196,1647,1,19.18792098,1,39,,primary,3,"LINESTRING (-112.0459032 33.4482247, -112.04611 33.4482266)",0
East Jefferson Street,2445,305220083,1167,1166,1,107.8668457,1,39,,primary,3,"LINESTRING (-112.0433999 33.4473136, -112.0432926 33.4473134, -112.0425092 33.4473116, -112.0424632 33.4473115, -112.0422373 33.4473123)",0
East Jefferson Street,2446,305220083,1166,1170,1,93.51690712,1,39,,primary,3,"LINESTRING (-112.0422373 33.4473123, -112.0418748 33.4473173, -112.0412295 33.4473263)",0
East Jefferson Street,2447,305220083,1170,1172,1,207.0928466,1,39,,primary,3,"LINESTRING (-112.0412295 33.4473263, -112.0407798 33.4473209, -112.0406006 33.4473188, -112.0400779 33.4473126, -112.0398661 33.4473143, -112.0393182 33.4473267, -112.0389981 33.4473392)",0
East Washington Street,2469,305222932,917,1195,1,44.0641099,3,39,,primary,3,"LINESTRING (-112.0712581 33.4482408, -112.0713824 33.4482375, -112.0717322 33.4482181)",0
East Washington Street,2470,305222932,1195,918,1,76.90393215,3,39,,primary,3,"LINESTRING (-112.0717322 33.4482181, -112.0719877 33.4482039, -112.0720647 33.4482028, -112.0724412 33.4481932, -112.0725603 33.4481907)",0
East Washington Street,2471,305222932,918,1895,1,78.28370997,3,39,,primary,3,"LINESTRING (-112.0725603 33.4481907, -112.0727364 33.4481869, -112.073404 33.4481887)",0
East Washington Street,2476,305222937,1175,1139,1,231.836144,1,39,,primary,3,"LINESTRING (-112.0564328 33.4481694, -112.0565669 33.4481689, -112.0575257 33.4481707, -112.0578359 33.4481707, -112.0587369 33.4481974, -112.0588742 33.4481966, -112.058931 33.4481977)",0
East Washington Street,2477,305222937,1139,2005,1,7.990280591,1,39,,primary,3,"LINESTRING (-112.058931 33.4481977, -112.0590171 33.4481993)",0
East Washington Street,2478,305222937,2005,1182,1,35.69430694,1,39,,primary,3,"LINESTRING (-112.0590171 33.4481993, -112.0590996 33.4482009, -112.0594018 33.4482013)",0
East Washington Street,2479,305222937,1182,1180,1,250.3687772,1,39,,primary,3,"LINESTRING (-112.0594018 33.4482013, -112.0599895 33.4481983, -112.0611187 33.4481944, -112.0620054 33.4481925, -112.0621003 33.448194)",0
East Jefferson Street,2480,305222938,1160,1646,1,163.8926952,1,39,,primary,3,"LINESTRING (-112.0520801 33.4472927, -112.0519701 33.4472923, -112.0516321 33.4472912, -112.0503137 33.4473014)",0
South 7th Street,2483,305222941,1617,1455,1,42.38562299,4,35,,primary,3,"LINESTRING (-112.065002 33.4466516, -112.0649975 33.4467372, -112.0649967 33.4470327)",0
South 7th Street,2484,305222943,1450,1454,1,6.548266717,3,35,,primary,3,"LINESTRING (-112.0651964 33.4471005, -112.0651925 33.4470417)",0
East Jefferson Street,2485,305222944,949,933,1,106.3283413,3,39,,primary,3,"LINESTRING (-112.061983 33.4472142, -112.0612887 33.4471729, -112.0608412 33.4471337)",0
East Jefferson Street,2486,305222944,933,1135,1,51.49552599,3,39,,primary,3,"LINESTRING (-112.0608412 33.4471337, -112.0602864 33.4471205)",0
East Washington Street,2487,305222945,1185,1178,1,200.8891873,1,39,,primary,3,"LINESTRING (-112.0520793 33.4482024, -112.0521948 33.4482019, -112.0525094 33.4482004, -112.0533177 33.4481964, -112.0537526 33.4481943, -112.0542445 33.4481919)",0
East Washington Street,2488,305222945,1178,1176,1,28.66048645,1,39,,primary,3,"LINESTRING (-112.0542445 33.4481919, -112.0545534 33.4481898)",0
East Washington Street,2489,305222945,1176,1175,1,174.3846226,1,39,,primary,3,"LINESTRING (-112.0545534 33.4481898, -112.0563273 33.4481698, -112.0564328 33.4481694)",0
East Jefferson Street,2490,305222947,1134,1133,1,116.5036717,1,39,,primary,3,"LINESTRING (-112.0620981 33.4471007, -112.061989 33.4471006, -112.0618278 33.4471002, -112.0614659 33.447094, -112.0611935 33.447089, -112.0609636 33.447086, -112.0608427 33.4470815)",0
East Jefferson Street,2491,305222947,1133,1135,1,51.92365303,1,39,,primary,3,"LINESTRING (-112.0608427 33.4470815, -112.0604849 33.4470908, -112.0602864 33.4471205)",0
East Washington Street,2492,305222949,1189,1187,1,18.13222139,1,39,,primary,3,"LINESTRING (-112.049916 33.4482118, -112.0500396 33.4482104, -112.0501114 33.4482089)",0
East Washington Street,2493,305222949,1187,1185,1,182.5818546,1,39,,primary,3,"LINESTRING (-112.0501114 33.4482089, -112.0519677 33.4482029, -112.0520793 33.4482024)",0
East Washington Street,2498,305222951,1626,1624,1,59.86839237,5,39,,primary,3,"LINESTRING (-112.0639745 33.4482463, -112.0643489 33.4482436, -112.0646197 33.4482387)",0
East Jefferson Street,2501,305222953,1163,1162,1,17.48645995,1,39,,primary,3,"LINESTRING (-112.0499235 33.4473025, -112.049827 33.4473016, -112.0497351 33.4472987)",0
East Jefferson Street,2502,305222953,1162,1656,1,20.50603756,1,39,,primary,3,"LINESTRING (-112.0497351 33.4472987, -112.0495141 33.447301)",0
East Jefferson Street,2505,305222955,1157,1159,1,204.192573,1,39,,primary,3,"LINESTRING (-112.056444 33.4472768, -112.0563053 33.4472777, -112.0557586 33.4472775, -112.0554615 33.4472786, -112.0552588 33.4472793, -112.0542432 33.4472829)",0
East Jefferson Street,2506,305222955,1159,1158,1,33.32668436,1,39,,primary,3,"LINESTRING (-112.0542432 33.4472829, -112.053884 33.4472829)",0
East Jefferson Street,2507,305222955,1158,1160,1,167.3747615,1,39,,primary,3,"LINESTRING (-112.053884 33.4472829, -112.0532948 33.4472818, -112.0521993 33.4472933, -112.0520801 33.4472927)",0
East Jefferson Street,2514,305224931,945,946,1,99.04259989,2,39,,primary,3,"LINESTRING (-112.0665343 33.4468172, -112.066311 33.4469125, -112.0661112 33.4469843, -112.06577 33.4470594, -112.0655257 33.4470853)",0
East Washington Street,2519,305224934,1180,915,1,145.4886543,1,39,,primary,3,"LINESTRING (-112.0621003 33.448194, -112.0622097 33.4481942, -112.0631628 33.4482014, -112.0633111 33.4482099, -112.063665 33.4482486)",0
,2522,311045330,1004,1003,1,247.7781547,2,59,,motorway,1,"LINESTRING (-112.1077711 33.4573821, -112.1076968 33.4584855, -112.1076565 33.4590971, -112.107637 33.4596075)",0
,2523,311051569,1007,1008,1,369.7436295,2,55,,motorway,1,"LINESTRING (-112.1098834 33.4650067, -112.1097906 33.4646922, -112.1094759 33.4635117, -112.1094041 33.4632399, -112.1093247 33.4629638, -112.1092616 33.4627663, -112.109194 33.4625997, -112.1091101 33.4624381, -112.1090494 33.4623283, -112.1089398 33.4621652, -112.1088676 33.4620719, -112.1087605 33.4619472, -112.108685 33.4618683)",0
,2535,311523966,1003,1001,1,386.0963253,2,45,,motorway,1,"LINESTRING (-112.107637 33.4596075, -112.1076337 33.4597305, -112.1076519 33.4599541, -112.1077001 33.4602294, -112.107759 33.4604108, -112.1078217 33.4605519, -112.1079067 33.4607294, -112.1079806 33.4608496, -112.1080607 33.4609625, -112.1081188 33.4610469, -112.1082196 33.4611755, -112.1083857 33.4613467, -112.1084791 33.4614253, -112.1086389 33.4615401, -112.1087987 33.4616549, -112.1090207 33.4617821, -112.1091888 33.4618628, -112.1096205 33.4620106, -112.1100148 33.4621023)",0
North Central Avenue,2565,324430258,926,1673,1,137.2646189,2,39,,primary,3,"LINESTRING (-112.0738291 33.4524156, -112.073824 33.452532, -112.0738034 33.4534325, -112.0738028 33.4535024, -112.0738011 33.4536498)",0
North Central Avenue,2566,324430259,925,1206,1,41.84547619,2,39,,primary,3,"LINESTRING (-112.0738317 33.4513869, -112.0738329 33.451535, -112.0738367 33.4517632)",0
South 7th Street,2567,324626233,1452,1453,1,12.32039787,3,35,,primary,3,"LINESTRING (-112.0649927 33.4471026, -112.0649927 33.4471535, -112.0649927 33.4472134)",0
South 7th Street,2568,324626233,1453,1618,1,15.31221915,3,35,,primary,3,"LINESTRING (-112.0649927 33.4472134, -112.0649913 33.4473282, -112.0649914 33.4473511)",0
North Central Avenue,2597,324630650,930,931,1,110.1507068,2,39,,primary,3,"LINESTRING (-112.0737937 33.4566547, -112.0737935 33.4566697, -112.0737926 33.4567737, -112.0737889 33.4576453)",0
North Central Avenue,2598,324630650,931,1838,1,15.24673242,2,39,,primary,3,"LINESTRING (-112.0737889 33.4576453, -112.0737915 33.4577824)",0
North Central Avenue,2610,325145926,932,967,1,150.3769516,2,39,,primary,3,"LINESTRING (-112.0737978 33.4586538, -112.0737978 33.4587788, -112.0738008 33.4591512, -112.0737849 33.459619, -112.0737822 33.4597796, -112.0737786 33.4598327, -112.0737669 33.4600056)",0
Papago Freeway,2611,325145935,797,733,1,136.1963551,5,65,,motorway,1,"LINESTRING (-112.0875434 33.461499, -112.0889929 33.4616938)",0
Papago Freeway,2612,325145943,980,981,1,421.4795733,6,65,,motorway,1,"LINESTRING (-112.0940396 33.461977, -112.0985831 33.4619612)",0
Papago Freeway,2613,325145947,984,1045,1,298.3907981,6,65,,motorway,1,"LINESTRING (-112.0941442 33.4615585, -112.0924571 33.4615564, -112.0917678 33.4615362, -112.0909309 33.461478)",0
Papago Freeway,2633,325347555,1360,4,1,106.9086675,5,65,,motorway,1,"LINESTRING (-112.0908468 33.4614707, -112.0897014 33.4613644)",0
East Jefferson Street,2634,325641363,1450,1452,1,18.90082946,2,39,,primary,3,"LINESTRING (-112.0651964 33.4471005, -112.0649927 33.4471026)",0
